Freq	3K	5K	10K	15K	20K	25K	30K	35K	40K	50K	70K	100K	125K	150K	175K	200K	225K	250K	275K	296K
0.71727768	0.44088	0.434012	0.440573	0.443937	0.447745	0.449066	0.448327	0.446015	0.440089	0.418395	0.389585	0.358211	0.325263	0.258052	0.215874	0.16703	0.121699	0.0820453	0.051197	0.0356781
0.71910747	0.439124	0.43216	0.438776	0.442088	0.445893	0.447211	0.446524	0.444201	0.43828	0.416619	0.387821	0.356523	0.32363	0.256701	0.214633	0.165985	0.120849	0.0814412	0.050823	0.0353845
0.72093726	0.437376	0.430313	0.436986	0.440248	0.444047	0.445363	0.444727	0.442392	0.436477	0.414846	0.386059	0.354839	0.322002	0.255356	0.213399	0.164948	0.120008	0.0808438	0.0504539	0.0350943
0.72276705	0.435636	0.428475	0.435207	0.438417	0.442211	0.443524	0.442939	0.440592	0.434682	0.413081	0.384303	0.353161	0.320383	0.254021	0.212174	0.163919	0.119177	0.0802537	0.0500898	0.0348078
0.72459684	0.433908	0.426649	0.43344	0.436599	0.440387	0.441698	0.441163	0.438804	0.432898	0.411325	0.382554	0.351494	0.318774	0.252698	0.21096	0.1629	0.118356	0.0796715	0.0497308	0.034525
0.72642663	0.432194	0.424838	0.431689	0.434797	0.438577	0.439887	0.439402	0.43703	0.431128	0.409582	0.380818	0.349838	0.317178	0.251386	0.209759	0.161893	0.117546	0.0790978	0.049377	0.0342463
0.72825642	0.430496	0.423045	0.429955	0.433012	0.436783	0.438093	0.437656	0.435273	0.429375	0.407855	0.379095	0.348198	0.315598	0.25009	0.208571	0.160898	0.116749	0.0785328	0.0490284	0.0339716
0.73008621	0.428816	0.421274	0.42824	0.431247	0.435009	0.436319	0.43593	0.433534	0.42764	0.406146	0.377389	0.346575	0.314037	0.248809	0.207399	0.159916	0.115965	0.0779771	0.0486851	0.0337012
0.731916	0.427156	0.419525	0.426547	0.429505	0.433255	0.434566	0.434225	0.431816	0.425926	0.404457	0.375704	0.344973	0.312496	0.247545	0.206243	0.158948	0.115194	0.0774309	0.0483471	0.0334351
0.73374579	0.425518	0.417803	0.424878	0.427786	0.431524	0.432837	0.432542	0.430121	0.424236	0.40279	0.37404	0.343393	0.310978	0.246299	0.205106	0.157995	0.114438	0.0768946	0.0480142	0.0331734
0.73557558	0.423904	0.416109	0.423233	0.426093	0.429817	0.431134	0.430884	0.428451	0.42257	0.401149	0.372402	0.341838	0.309485	0.245073	0.203987	0.157057	0.113698	0.0763684	0.0476865	0.0329161
0.73740537	0.422314	0.414445	0.421615	0.424428	0.428136	0.429458	0.429251	0.426807	0.420931	0.399536	0.37079	0.34031	0.308019	0.243867	0.202888	0.156136	0.112972	0.0758524	0.0473639	0.0326632
0.73923516	0.420751	0.412813	0.420024	0.422792	0.426482	0.42781	0.427647	0.425191	0.41932	0.397951	0.369208	0.33881	0.306581	0.242681	0.201809	0.155231	0.112263	0.0753468	0.0470462	0.0324148
0.74106495	0.419215	0.411215	0.418463	0.421185	0.424857	0.426193	0.426071	0.423603	0.417738	0.396397	0.367656	0.337341	0.305174	0.241518	0.200752	0.154344	0.111569	0.0748516	0.0467333	0.0321707
0.74289474	0.417707	0.409652	0.41693	0.419609	0.423261	0.424606	0.424524	0.422045	0.416187	0.394875	0.366138	0.335905	0.303798	0.240376	0.199716	0.153474	0.110891	0.0743669	0.0464251	0.0319309
0.74472453	0.416227	0.408126	0.415429	0.418066	0.421694	0.42305	0.423008	0.420519	0.414668	0.393387	0.364653	0.334502	0.302456	0.239256	0.198702	0.152621	0.11023	0.0738927	0.0461213	0.0316954
0.74655432	0.414777	0.406638	0.413958	0.416554	0.420158	0.421528	0.421523	0.419023	0.413182	0.391933	0.363205	0.333134	0.301148	0.238159	0.19771	0.151786	0.109585	0.0734288	0.0458219	0.0314639
0.74838411	0.413356	0.405187	0.412518	0.415076	0.418654	0.420037	0.420069	0.41756	0.411728	0.390516	0.361793	0.331802	0.299875	0.237084	0.196741	0.15097	0.108956	0.0729752	0.0455266	0.0312364
0.7502139	0.411965	0.403776	0.411109	0.41363	0.41718	0.41858	0.418647	0.416129	0.410308	0.389134	0.36042	0.330507	0.298638	0.236032	0.195794	0.150171	0.108344	0.0725316	0.0452351	0.0310128
0.75204369	0.410604	0.402404	0.409731	0.412218	0.415737	0.417156	0.417257	0.41473	0.408921	0.38779	0.359084	0.329249	0.297438	0.235002	0.194869	0.14939	0.107747	0.072098	0.0449474	0.0307928
0.75387348	0.409272	0.401072	0.408383	0.410839	0.414326	0.415766	0.415898	0.413363	0.407568	0.386484	0.357788	0.32803	0.296275	0.233993	0.193965	0.148626	0.107165	0.0716741	0.0446631	0.0305763
0.75570327	0.407969	0.399779	0.407066	0.409492	0.412945	0.414407	0.414571	0.412028	0.406248	0.385215	0.356532	0.326848	0.295149	0.233006	0.193083	0.14788	0.106599	0.0712595	0.0443821	0.0303631
0.75753306	0.406694	0.398525	0.405779	0.408177	0.411594	0.413081	0.413275	0.410724	0.404961	0.383983	0.355315	0.325704	0.29406	0.23204	0.192222	0.14715	0.106047	0.070854	0.044104	0.0301529
0.75936285	0.405447	0.397309	0.40452	0.406894	0.410273	0.411787	0.412008	0.409451	0.403707	0.382789	0.354137	0.324599	0.293008	0.231094	0.191381	0.146438	0.105509	0.0704573	0.0438288	0.0299457
0.76119264	0.404227	0.396131	0.403289	0.405641	0.408981	0.410523	0.410771	0.408208	0.402484	0.381631	0.352997	0.323531	0.291993	0.230167	0.19056	0.145741	0.104985	0.0700689	0.0435561	0.0297411
0.76302243	0.403032	0.394989	0.402085	0.404417	0.407716	0.409289	0.409563	0.406994	0.401292	0.380509	0.351896	0.322499	0.291013	0.229259	0.189756	0.14506	0.104474	0.0696885	0.0432858	0.029539
0.76485222	0.401862	0.393882	0.400906	0.403222	0.406477	0.408083	0.408381	0.405808	0.400129	0.379422	0.350832	0.321504	0.290069	0.228368	0.188971	0.144395	0.103975	0.0693157	0.0430176	0.0293391
0.76668201	0.400715	0.392808	0.399751	0.402053	0.405264	0.406904	0.407225	0.404648	0.398995	0.378368	0.349803	0.320543	0.289158	0.227495	0.188202	0.143743	0.103488	0.0689499	0.0427513	0.0291412
0.7685118	0.39959	0.391767	0.398619	0.40091	0.404075	0.40575	0.406094	0.403513	0.397887	0.377347	0.348809	0.319616	0.28828	0.226636	0.187449	0.143106	0.103012	0.0685908	0.0424867	0.028945
0.77034159	0.398485	0.390755	0.397507	0.399791	0.402907	0.404621	0.404986	0.402401	0.396805	0.376356	0.347848	0.31872	0.287433	0.225792	0.18671	0.142481	0.102546	0.0682378	0.0422236	0.0287505
0.77217138	0.397399	0.389771	0.396414	0.398693	0.40176	0.403513	0.403898	0.401311	0.395747	0.375393	0.346918	0.317855	0.286616	0.224962	0.185984	0.141868	0.102089	0.0678904	0.0419618	0.0285573
0.77400117	0.396329	0.388812	0.395339	0.397615	0.400632	0.402426	0.40283	0.400241	0.39471	0.374457	0.346017	0.317017	0.285826	0.224143	0.18527	0.141267	0.101641	0.0675481	0.0417011	0.0283653
0.77583096	0.395275	0.387877	0.394278	0.396556	0.399522	0.401357	0.40178	0.399189	0.393693	0.373546	0.345143	0.316206	0.285061	0.223335	0.184567	0.140677	0.1012	0.0672103	0.0414414	0.0281742
0.77766075	0.394234	0.386961	0.393231	0.395512	0.398426	0.400304	0.400745	0.398153	0.392693	0.372656	0.344293	0.315418	0.28432	0.222537	0.183873	0.140095	0.100767	0.0668765	0.0411825	0.0279839
0.77949054	0.393204	0.386064	0.392196	0.394482	0.397343	0.399265	0.399724	0.39713	0.39171	0.371786	0.343465	0.314651	0.283599	0.221746	0.183187	0.139523	0.100339	0.0665461	0.0409242	0.0277942
0.78132033	0.392184	0.385182	0.39117	0.393465	0.396272	0.398239	0.398715	0.39612	0.39074	0.370934	0.342656	0.313903	0.282897	0.220963	0.182507	0.138958	0.0999154	0.0662185	0.0406663	0.0276049
0.78315012	0.391172	0.384311	0.390151	0.392457	0.39521	0.397222	0.397715	0.395119	0.389782	0.370095	0.341864	0.313171	0.282211	0.220185	0.181832	0.1384	0.0994963	0.0658931	0.0404088	0.0274159
0.78497991	0.390165	0.38345	0.389138	0.391457	0.394156	0.396212	0.396723	0.394127	0.388833	0.369269	0.341085	0.312453	0.281538	0.219411	0.181162	0.137847	0.0990803	0.0655694	0.0401514	0.027227
0.7868097	0.389162	0.382596	0.388129	0.390463	0.393107	0.395209	0.395737	0.393139	0.387891	0.368451	0.340317	0.311745	0.280876	0.21864	0.180493	0.137299	0.0986665	0.0652468	0.0398939	0.0270381
0.78863949	0.388162	0.381746	0.387122	0.389472	0.392062	0.394209	0.394754	0.392156	0.386955	0.36764	0.339557	0.311045	0.280222	0.21787	0.179826	0.136755	0.098254	0.0649246	0.0396363	0.026849
0.79046928	0.387162	0.380896	0.386114	0.388483	0.391019	0.39321	0.393772	0.391174	0.386021	0.366832	0.338802	0.310349	0.279573	0.217101	0.179159	0.136213	0.0978419	0.0646023	0.0393785	0.0266597
0.79229907	0.386161	0.380044	0.385105	0.387494	0.389976	0.39221	0.392791	0.390192	0.385088	0.366025	0.33805	0.309657	0.278926	0.216332	0.178491	0.135673	0.0974295	0.0642794	0.0391202	0.0264701
0.79412886	0.385157	0.379188	0.384093	0.386502	0.388932	0.391209	0.391808	0.389208	0.384155	0.365217	0.337296	0.308963	0.278279	0.21556	0.17782	0.135134	0.0970158	0.0639554	0.0388614	0.02628
0.79595865	0.384149	0.378326	0.383076	0.385507	0.387885	0.390203	0.390821	0.388221	0.383219	0.364404	0.33654	0.308267	0.27763	0.214786	0.177146	0.134594	0.0966002	0.0636296	0.038602	0.0260894
0.79778844	0.383136	0.377454	0.382053	0.384507	0.386834	0.389192	0.389829	0.387228	0.382278	0.363585	0.335778	0.307566	0.276975	0.214008	0.176468	0.134053	0.0961818	0.0633016	0.0383418	0.0258982
0.79961823	0.382117	0.376571	0.381023	0.3835	0.385777	0.388173	0.388831	0.386229	0.381332	0.362757	0.335008	0.306857	0.276313	0.213225	0.175784	0.133511	0.0957601	0.062971	0.0380807	0.0257065
0.80144802	0.38109	0.375675	0.379986	0.382485	0.384714	0.387146	0.387825	0.385222	0.380378	0.361918	0.334227	0.306138	0.275642	0.212436	0.175095	0.132965	0.0953343	0.0626373	0.0378186	0.025514
0.80327781	0.380054	0.374763	0.378939	0.381461	0.383643	0.38611	0.38681	0.384206	0.379416	0.361066	0.333434	0.305407	0.274959	0.211642	0.174399	0.132416	0.094904	0.0623001	0.0375555	0.0253209
0.8051076	0.37901	0.373836	0.377882	0.380427	0.382565	0.385063	0.385786	0.383181	0.378444	0.3602	0.332627	0.304663	0.274262	0.210841	0.173696	0.131862	0.0944687	0.0619591	0.0372913	0.025127
0.80693739	0.377956	0.372891	0.376815	0.379383	0.381478	0.384004	0.384751	0.382145	0.377461	0.359318	0.331805	0.303903	0.273551	0.210033	0.172986	0.131304	0.0940278	0.061614	0.0370258	0.0249325
0.80876718	0.376893	0.371927	0.375738	0.378327	0.380381	0.382934	0.383705	0.381098	0.376468	0.358419	0.330965	0.303127	0.272823	0.209218	0.172268	0.130741	0.0935811	0.0612645	0.0367591	0.0247373
0.81059697	0.375819	0.370943	0.37465	0.37726	0.379276	0.381852	0.382648	0.38004	0.375462	0.357503	0.330106	0.302334	0.272077	0.208395	0.171542	0.130172	0.0931283	0.0609105	0.0364911	0.0245415
0.81242676	0.374735	0.36994	0.373551	0.376181	0.378161	0.380758	0.38158	0.37897	0.374445	0.356567	0.329229	0.301521	0.271313	0.207565	0.170808	0.129596	0.0926692	0.0605517	0.0362217	0.024345
0.81425655	0.373641	0.368917	0.372442	0.375091	0.377037	0.379651	0.380499	0.377889	0.373416	0.355613	0.328331	0.300689	0.27053	0.206727	0.170066	0.129015	0.0922036	0.0601881	0.0359511	0.024148
0.81608634	0.372538	0.367874	0.371323	0.373989	0.375904	0.378532	0.379407	0.376797	0.372374	0.354639	0.327414	0.299838	0.269727	0.205882	0.169317	0.128427	0.0917316	0.0598196	0.0356791	0.0239505
0.81791613	0.371425	0.36681	0.370194	0.372876	0.374763	0.377401	0.378304	0.375694	0.37132	0.353645	0.326476	0.298967	0.268904	0.205029	0.16856	0.127832	0.0912531	0.0594463	0.0354058	0.0237526
0.81974592	0.370304	0.365727	0.369057	0.371752	0.373614	0.376259	0.37719	0.37458	0.370255	0.352633	0.325517	0.298075	0.268061	0.20417	0.167796	0.127231	0.0907683	0.0590683	0.0351313	0.0235544
0.82157571	0.369175	0.364626	0.367911	0.370618	0.372458	0.375107	0.376067	0.373457	0.369179	0.351602	0.324539	0.297165	0.267198	0.203304	0.167026	0.126623	0.0902773	0.0586857	0.0348556	0.023356
0.8234055	0.368039	0.363507	0.366757	0.369475	0.371295	0.373944	0.374933	0.372324	0.368093	0.350553	0.323541	0.296235	0.266316	0.202433	0.16625	0.126009	0.0897804	0.0582986	0.0345788	0.0231576
0.82523529	0.366896	0.362371	0.365597	0.368324	0.370127	0.372774	0.373792	0.371184	0.366997	0.349486	0.322525	0.295287	0.265414	0.201557	0.165469	0.125389	0.0892779	0.0579074	0.0343011	0.0229592
0.82706508	0.365749	0.361219	0.364432	0.367166	0.368954	0.371595	0.372642	0.370037	0.365893	0.348404	0.32149	0.294321	0.264495	0.200676	0.164684	0.124763	0.0887702	0.0575123	0.0340226	0.0227611
0.82889487	0.364597	0.360053	0.363263	0.366002	0.367778	0.37041	0.371486	0.368884	0.364781	0.347306	0.320439	0.293339	0.263559	0.199792	0.163895	0.124132	0.0882577	0.0571136	0.0337433	0.0225633
0.83072466	0.363442	0.358875	0.36209	0.364832	0.3666	0.36922	0.370325	0.367727	0.363662	0.346195	0.319373	0.292341	0.262607	0.198905	0.163103	0.123496	0.087741	0.0567118	0.0334636	0.022366
0.83255445	0.362285	0.357686	0.360915	0.363659	0.365421	0.368026	0.369159	0.366566	0.362538	0.345072	0.318292	0.291328	0.261641	0.198016	0.162309	0.122856	0.0872204	0.0563073	0.0331835	0.0221695
0.83438424	0.361128	0.356487	0.35974	0.362483	0.364241	0.366829	0.36799	0.365403	0.36141	0.343938	0.317198	0.290303	0.260661	0.197126	0.161515	0.122212	0.0866966	0.0559005	0.0329033	0.0219739
0.83621403	0.359971	0.35528	0.358566	0.361306	0.363063	0.365631	0.366819	0.364239	0.360278	0.342794	0.316093	0.289267	0.259669	0.196236	0.160721	0.121565	0.0861701	0.0554919	0.0326232	0.0217794
0.83804382	0.358815	0.354067	0.357393	0.360128	0.361886	0.364432	0.365648	0.363075	0.359145	0.341643	0.314979	0.288221	0.258666	0.195347	0.159927	0.120915	0.0856416	0.055082	0.0323435	0.0215861
0.83987361	0.357662	0.35285	0.356222	0.358952	0.360713	0.363235	0.364476	0.361913	0.358011	0.340486	0.313856	0.287165	0.257655	0.194459	0.159136	0.120264	0.0851116	0.0546714	0.0320644	0.0213943
0.8417034	0.356512	0.351629	0.355055	0.357777	0.359543	0.36204	0.363306	0.360753	0.356877	0.339325	0.312726	0.286103	0.256636	0.193575	0.158346	0.119611	0.0845807	0.0542606	0.0317861	0.0212042
0.84353319	0.355367	0.350407	0.353893	0.356605	0.358378	0.360848	0.362138	0.359596	0.355744	0.33816	0.311591	0.285036	0.255611	0.192693	0.157561	0.118958	0.0840496	0.0538501	0.0315088	0.0210158
0.84536298	0.354227	0.349185	0.352737	0.355437	0.357219	0.35966	0.360974	0.358444	0.354613	0.336993	0.310453	0.283964	0.254581	0.191816	0.156779	0.118304	0.0835187	0.0534405	0.031233	0.0208296
0.84719277	0.353093	0.347963	0.351587	0.354274	0.356065	0.358478	0.359813	0.357297	0.353485	0.335827	0.309312	0.282889	0.253549	0.190944	0.156002	0.117651	0.0829888	0.0530322	0.0309587	0.0206454
0.84902256	0.351966	0.346744	0.350443	0.353116	0.354918	0.357301	0.358657	0.356156	0.352361	0.334661	0.308171	0.281813	0.252515	0.190078	0.15523	0.117	0.0824602	0.0526259	0.0306864	0.0204637
0.85085235	0.350846	0.345529	0.349307	0.351964	0.353777	0.356131	0.357506	0.35502	0.35124	0.333497	0.307029	0.280736	0.25148	0.189217	0.154464	0.116349	0.0819335	0.052222	0.0304161	0.0202844
0.85268214	0.349733	0.344317	0.348179	0.350818	0.352642	0.354967	0.35636	0.353892	0.350124	0.332336	0.30589	0.27966	0.250446	0.188364	0.153704	0.115701	0.0814092	0.0518209	0.0301483	0.0201077
0.85451193	0.348627	0.34311	0.347058	0.349678	0.351515	0.353811	0.355221	0.35277	0.349013	0.331178	0.304752	0.278585	0.249413	0.187517	0.152951	0.115056	0.0808875	0.0514232	0.029883	0.0199337
0.85634172	0.347529	0.341908	0.345945	0.348545	0.350394	0.352661	0.354087	0.351655	0.347906	0.330026	0.303618	0.277514	0.248384	0.186678	0.152204	0.114414	0.080369	0.0510293	0.0296205	0.0197626
0.85817151	0.346438	0.340712	0.34484	0.347418	0.349278	0.351519	0.352959	0.350547	0.346805	0.328877	0.302487	0.276445	0.247358	0.185846	0.151465	0.113774	0.0798538	0.0506395	0.0293611	0.0195943
0.8600013	0.345355	0.339521	0.343742	0.346298	0.348168	0.350383	0.351837	0.349445	0.345707	0.327735	0.301361	0.275381	0.246336	0.185022	0.150731	0.113139	0.0793424	0.0502541	0.0291049	0.0194289
0.86183109	0.344278	0.338336	0.342651	0.345182	0.347063	0.349254	0.350719	0.348348	0.344614	0.326597	0.30024	0.274321	0.245319	0.184205	0.150005	0.112506	0.0788347	0.0498735	0.0288521	0.0192665
0.86366088	0.343208	0.337156	0.341566	0.344072	0.345963	0.34813	0.349607	0.347258	0.343524	0.325465	0.299124	0.273265	0.244307	0.183396	0.149285	0.111878	0.0783311	0.0494979	0.0286029	0.0191069
0.86549067	0.342142	0.335981	0.340487	0.342967	0.344865	0.347011	0.348499	0.346171	0.342438	0.324338	0.298013	0.272215	0.2433	0.182595	0.148572	0.111254	0.0778315	0.0491275	0.0283574	0.0189504
0.86732046	0.341082	0.334811	0.339413	0.341864	0.343769	0.345897	0.347394	0.345088	0.341353	0.323216	0.296909	0.27117	0.2423	0.1818	0.147864	0.110633	0.0773361	0.0487626	0.0281156	0.0187966
0.86915025	0.340025	0.333645	0.338342	0.340765	0.342674	0.344785	0.346291	0.344008	0.34027	0.322099	0.295809	0.270131	0.241305	0.181013	0.147162	0.110016	0.0768449	0.0484032	0.0278778	0.0186456
0.87098004	0.338971	0.332483	0.337274	0.339667	0.341578	0.343675	0.345189	0.342929	0.339188	0.320986	0.294715	0.269097	0.240316	0.180232	0.146465	0.109403	0.0763578	0.0480495	0.0276439	0.0184973
0.87280983	0.337918	0.331323	0.336208	0.33857	0.340482	0.342567	0.344088	0.34185	0.338105	0.319876	0.293626	0.268068	0.239333	0.179457	0.145772	0.108793	0.0758748	0.0477014	0.0274141	0.0183516
0.87463962	0.336866	0.330165	0.335142	0.337471	0.339382	0.341457	0.342986	0.34077	0.33702	0.31877	0.292543	0.267044	0.238355	0.178687	0.145084	0.108187	0.0753958	0.0473591	0.0271884	0.0182083
0.87646941	0.335812	0.329009	0.334075	0.336371	0.338277	0.340346	0.341883	0.339687	0.335932	0.317665	0.291463	0.266025	0.237383	0.177923	0.144399	0.107584	0.0749206	0.0470224	0.0269668	0.0180672
0.8782992	0.334757	0.327852	0.333005	0.335268	0.337167	0.339231	0.340775	0.338601	0.33484	0.316562	0.290389	0.265012	0.236416	0.177162	0.143718	0.106983	0.0744492	0.0466915	0.0267493	0.0179282
0.88012899	0.333697	0.326695	0.331931	0.334159	0.336051	0.338112	0.339663	0.337509	0.333742	0.31546	0.289318	0.264003	0.235454	0.176406	0.143038	0.106386	0.0739813	0.0463661	0.0265359	0.0177911
0.88195878	0.332633	0.325537	0.330853	0.333045	0.334925	0.336986	0.338545	0.336411	0.332638	0.314357	0.288251	0.262998	0.234497	0.175652	0.142361	0.105791	0.0735169	0.0460462	0.0263266	0.0176556
0.88378857	0.331563	0.324376	0.329768	0.331924	0.333791	0.335853	0.33742	0.335305	0.331527	0.313254	0.287187	0.261998	0.233545	0.174902	0.141685	0.105198	0.0730558	0.0457317	0.0261214	0.0175217
0.88561836	0.330485	0.323213	0.328675	0.330795	0.332645	0.334711	0.336287	0.33419	0.330407	0.31215	0.286126	0.261001	0.232596	0.174153	0.141011	0.104607	0.0725978	0.0454224	0.0259202	0.017389
0.88744815	0.329398	0.322046	0.327573	0.329655	0.331488	0.333559	0.335144	0.333064	0.329276	0.311043	0.285068	0.260009	0.231651	0.173405	0.140336	0.104018	0.0721429	0.0451183	0.025723	0.0172575
0.88927794	0.328301	0.320875	0.32646	0.328506	0.330318	0.332396	0.33399	0.331926	0.328135	0.309933	0.284012	0.25902	0.23071	0.172659	0.139663	0.10343	0.0716909	0.0448193	0.0255299	0.0171268
0.89110773	0.327193	0.3197	0.325336	0.327344	0.329134	0.33122	0.332824	0.330776	0.326982	0.308821	0.282958	0.258035	0.229772	0.171913	0.138989	0.102844	0.0712418	0.044525	0.0253406	0.0169967
0.89293752	0.326073	0.318521	0.3242	0.32617	0.327936	0.330031	0.331646	0.329612	0.325816	0.307704	0.281906	0.257053	0.228838	0.171166	0.138314	0.102259	0.0707954	0.0442355	0.0251552	0.0168672
0.89476731	0.324939	0.317336	0.323049	0.324983	0.326723	0.328828	0.330454	0.328433	0.324637	0.306583	0.280857	0.256075	0.227907	0.17042	0.13764	0.101675	0.0703517	0.0439506	0.0249736	0.0167379
0.8965971	0.323792	0.316147	0.321884	0.323782	0.325495	0.327609	0.329248	0.327238	0.323444	0.305458	0.279809	0.255101	0.226979	0.169672	0.136965	0.101092	0.0699108	0.0436701	0.0247958	0.0166088
0.89842689	0.32263	0.314953	0.320704	0.322566	0.324251	0.326375	0.328026	0.326028	0.322237	0.304328	0.278762	0.25413	0.226054	0.168924	0.136289	0.10051	0.0694726	0.0433938	0.0246217	0.0164797
0.90025668	0.321453	0.313753	0.319509	0.321336	0.322991	0.325125	0.32679	0.324802	0.321015	0.303194	0.277718	0.253163	0.225132	0.168174	0.135613	0.0999294	0.0690373	0.0431218	0.0244513	0.0163505
0.90208647	0.320261	0.31255	0.318297	0.320091	0.321716	0.323859	0.325538	0.323559	0.319778	0.302055	0.276676	0.2522	0.224213	0.167423	0.134937	0.0993501	0.0686048	0.0428538	0.0242846	0.016221
0.90391626	0.319052	0.311342	0.317068	0.31883	0.320425	0.322577	0.32427	0.3223	0.318526	0.300912	0.275635	0.251241	0.223298	0.166671	0.13426	0.0987721	0.0681753	0.0425897	0.0241215	0.0160912
0.90574605	0.317828	0.310131	0.315823	0.317554	0.319119	0.321278	0.322986	0.321024	0.31726	0.299765	0.274597	0.250286	0.222386	0.165917	0.133584	0.0981957	0.0677489	0.0423295	0.0239619	0.015961
0.90757584	0.316588	0.308916	0.314562	0.316264	0.317798	0.319963	0.321686	0.319732	0.315979	0.298613	0.273561	0.249335	0.221477	0.165161	0.132908	0.0976212	0.0673258	0.0420729	0.0238059	0.0158305
0.90940563	0.315332	0.307699	0.313284	0.31496	0.316464	0.318633	0.320371	0.318424	0.314685	0.297458	0.272528	0.248389	0.220573	0.164405	0.132234	0.0970488	0.0669062	0.04182	0.0236534	0.0156995
